Day,Month,NewCustomers,TotalMembers,PatientsSeen,CurrentPediatricDoctors,CurrentOrthoDoctors,CurrentNurses,RevenuePrevention,RevenueTreatment,RevenueOrtho,RevenueCardDaily,RevenueTotal,CashNewCard,CashRenewCard,CashTreatment,CashFlowToday,Cash,Costs,DoctorSalary,NurseSalary,MonthlyCardRevenue,ContractLiability,CardContractLiability,OrthoContractLiability,PediatricMaterialRatio,OrthoMaterialRatio
138,5,3,116,3,1,1,4,0,0,0,206.66666666666666,2206.6666666666665,10000,0,0,10000.0,-432029.7666666666,0.0,0.0,0.0,6200.0,414915.0,326400.0,88515,0.05,0.3
139,5,3,117,4,1,1,4,0,0,0,206.66666666666666,1206.6666666666667,5000,0,0,5000.0,-427029.7666666666,0.0,0.0,0.0,6200.0,422381.6666666666,333866.6666666666,88515,0.05,0.3
140,5,3,119,3,1,1,4,0,0,0,206.66666666666666,606.6666666666666,2000,0,0,2000.0,-425029.7666666666,0.0,0.0,0.0,6200.0,426115.0,337600.0,88515,0.05,0.3
141,5,3,120,4,1,1,4,0,0,0,206.66666666666666,1206.6666666666667,5000,0,0,5000.0,-420029.7666666666,0.0,0.0,0.0,6200.0,427181.6666666667,338666.6666666667,88515,0.05,0.3
142,5,1,121,3,1,1,4,0,0,0,206.66666666666666,1206.6666666666667,5000,0,0,5000.0,-415029.7666666666,0.0,0.0,0.0,6200.0,430915.0,342400.0,88515,0.05,0.3
143,5,1,122,3,1,1,4,0,0,0,206.66666666666666,1206.6666666666667,5000,0,0,5000.0,-410029.7666666666,0.0,0.0,0.0,6200.0,434648.3333333333,346133.3333333333,88515,0.05,0.3
144,5,2,123,3,1,1,4,0,0,16500,206.66666666666666,16906.666666666668,1000,0,30000,26050.0,-383979.7666666666,4950.0,0.0,0.0,6200.0,451881.6666666667,349866.6666666667,102015,0.05,0.3
145,5,2,125,4,1,1,4,0,0,0,206.66666666666666,1406.6666666666667,6000,0,0,6000.0,-377979.7666666666,0.0,0.0,0.0,6200.0,452415.0,350400.0,102015,0.05,0.3
146,5,2,127,4,1,1,4,0,0,0,206.66666666666666,1406.6666666666667,6000,0,0,6000.0,-371979.7666666666,0.0,0.0,0.0,6200.0,456681.6666666666,354666.6666666666,102015,0.05,0.3
147,5,1,128,2,1,1,4,0,0,0,206.66666666666666,1206.6666666666667,5000,0,0,5000.0,-366979.7666666666,0.0,0.0,0.0,6200.0,460948.3333333333,358933.3333333333,102015,0.05,0.3
148,5,1,129,4,1,1,4,0,520,0,206.66666666666666,1726.6666666666665,5000,0,520,5494.0,-361485.7666666666,26.0,0.0,0.0,6200.0,464681.6666666667,362666.6666666667,102015,0.05,0.3
149,5,3,131,5,1,1,4,0,520,0,206.66666666666666,1126.6666666666665,2000,0,520,2494.0,-358991.7666666666,26.0,0.0,0.0,6200.0,468415.0,366400.0,102015,0.05,0.3
150,5,2,133,5,1,1,4,0,1040,0,206.66666666666666,3246.666666666667,10000,0,1040,10988.0,-348003.7666666666,52.0,0.0,0.0,6200.0,460748.3333333333,358733.3333333333,102015,0.05,0.3
151,6,1,134,3,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-343003.7666666666,0.0,0.0,0.0,8866.666666666666,468081.6666666667,366066.6666666667,102015,0.05,0.3
152,6,2,135,3,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-338003.7666666666,0.0,0.0,0.0,8866.666666666666,471748.3333333333,369733.3333333333,102015,0.05,0.3
153,6,4,137,7,1,1,4,0,520,0,295.55555555555554,2815.5555555555557,10000,0,520,10494.0,-327509.7666666666,26.0,0.0,0.0,8866.666666666666,475415.0,373400.0,102015,0.05,0.3
154,6,1,138,3,1,1,4,0,520,0,295.55555555555554,1815.5555555555557,5000,0,520,5494.0,-322015.7666666666,26.0,0.0,0.0,8866.666666666666,482748.3333333333,380733.3333333333,102015,0.05,0.3
155,6,0,138,2,1,1,4,0,520,0,295.55555555555554,815.5555555555555,0,0,520,-122019.73333333334,-444035.49999999994,122539.73333333334,30000.0,29513.733333333337,8866.666666666666,486415.0,384400.0,102015,0.05,0.3
156,6,2,139,2,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-439035.49999999994,0.0,0.0,0.0,8866.666666666666,486415.0,384400.0,102015,0.05,0.3
157,6,2,140,3,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-434035.49999999994,0.0,0.0,0.0,8866.666666666666,490081.6666666667,388066.6666666667,102015,0.05,0.3
158,6,3,141,5,1,1,4,0,1320,0,295.55555555555554,1815.5555555555557,1000,0,1320,2254.0,-431781.49999999994,66.0,0.0,0.0,8866.666666666666,493748.3333333333,391733.3333333333,102015,0.05,0.3
159,6,2,143,3,1,1,4,0,0,0,295.55555555555554,695.5555555555555,2000,0,0,2000.0,-429781.49999999994,0.0,0.0,0.0,8866.666666666666,494215.0,392200.0,102015,0.05,0.3
160,6,3,143,4,1,1,4,0,0,0,295.55555555555554,295.55555555555554,0,0,0,0.0,-429781.49999999994,0.0,0.0,0.0,8866.666666666666,495148.3333333333,393133.3333333333,102015,0.05,0.3
161,6,2,144,3,1,1,4,0,520,0,295.55555555555554,1815.5555555555557,5000,0,520,5494.0,-424287.49999999994,26.0,0.0,0.0,8866.666666666666,495148.3333333333,393133.3333333333,102015,0.05,0.3
162,6,4,147,8,1,1,4,0,800,0,295.55555555555554,3295.5555555555557,11000,0,800,11760.0,-412527.49999999994,40.0,0.0,0.0,8866.666666666666,498815.0,396800.0,102015,0.05,0.3
163,6,1,147,3,1,1,4,0,800,0,295.55555555555554,1095.5555555555557,0,0,800,760.0,-411767.49999999994,40.0,0.0,0.0,8866.666666666666,506615.0,404600.0,102015,0.05,0.3
164,6,5,149,6,1,1,4,0,0,0,295.55555555555554,2295.5555555555557,10000,0,0,10000.0,-401767.49999999994,0.0,0.0,0.0,8866.666666666666,506615.0,404600.0,102015,0.05,0.3
165,6,3,151,6,1,1,4,0,1040,0,295.55555555555554,3335.5555555555557,10000,0,1040,10988.0,-390779.49999999994,52.0,0.0,0.0,8866.666666666666,513948.3333333334,411933.3333333334,102015,0.05,0.3
166,6,2,152,2,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-385779.49999999994,0.0,0.0,0.0,8866.666666666666,521281.6666666666,419266.6666666666,102015,0.05,0.3
167,6,3,154,8,1,1,4,0,520,0,295.55555555555554,2815.5555555555557,10000,0,520,10494.0,-375285.49999999994,26.0,0.0,0.0,8866.666666666666,524948.3333333334,422933.3333333334,102015,0.05,0.3
168,6,1,155,3,1,1,4,0,0,0,295.55555555555554,495.55555555555554,1000,0,0,1000.0,-374285.49999999994,0.0,0.0,0.0,8866.666666666666,532281.6666666666,430266.6666666666,102015,0.05,0.3
169,6,1,155,1,1,1,4,0,0,0,295.55555555555554,295.55555555555554,0,0,0,0.0,-374285.49999999994,0.0,0.0,0.0,8866.666666666666,532748.3333333333,430733.3333333333,102015,0.05,0.3
170,6,1,156,4,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-369285.49999999994,0.0,0.0,0.0,8866.666666666666,532748.3333333333,430733.3333333333,102015,0.05,0.3
171,6,1,156,2,1,1,4,0,800,0,295.55555555555554,1095.5555555555557,0,0,800,760.0,-368525.49999999994,40.0,0.0,0.0,8866.666666666666,536415.0,434400.0,102015,0.05,0.3
172,6,3,158,5,1,1,4,0,520,0,295.55555555555554,2015.5555555555557,6000,0,520,6494.0,-362031.49999999994,26.0,0.0,0.0,8866.666666666666,536415.0,434400.0,102015,0.05,0.3
173,6,3,159,3,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-357031.49999999994,0.0,0.0,0.0,8866.666666666666,540548.3333333333,438533.3333333333,102015,0.05,0.3
174,6,1,159,5,1,1,4,0,0,0,295.55555555555554,295.55555555555554,0,0,0,0.0,-357031.49999999994,0.0,0.0,0.0,8866.666666666666,544215.0,442200.0,102015,0.05,0.3
175,6,2,161,6,1,1,4,0,0,0,295.55555555555554,1495.5555555555557,6000,0,0,6000.0,-351031.49999999994,0.0,0.0,0.0,8866.666666666666,544215.0,442200.0,102015,0.05,0.3
176,6,3,162,4,1,1,4,0,0,0,295.55555555555554,1295.5555555555557,5000,0,0,5000.0,-346031.49999999994,0.0,0.0,0.0,8866.666666666666,548348.3333333334,446333.3333333334,102015,0.05,0.3
177,6,3,164,6,1,1,4,0,0,16500,295.55555555555554,17995.555555555555,6000,0,30000,31050.0,-314981.49999999994,4950.0,0.0,0.0,8866.666666666666,565515.0,450000.0,115515,0.05,0.3
178,6,3,166,6,1,1,4,0,0,0,295.55555555555554,695.5555555555555,2000,0,0,2000.0,-312981.49999999994,0.0,0.0,0.0,8866.666666666666,569648.3333333333,454133.3333333333,115515,0.05,0.3
179,6,3,167,3,1,1,4,0,520,0,295.55555555555554,1815.5555555555557,5000,0,520,5494.0,-307487.49999999994,26.0,0.0,0.0,8866.666666666666,570581.6666666666,455066.6666666666,115515,0.05,0.3
180,6,2,169,6,1,1,4,0,0,10725,295.55555555555554,13020.555555555555,10000,0,19500,26282.5,-281204.99999999994,3217.5,0.0,0.0,8866.666666666666,571890.0,447600.0,124290,0.05,0.3
181,7,3,172,6,1,1,4,0,800,0,375.5555555555556,4175.555555555556,15000,0,800,15760.0,-265444.99999999994,40.0,0.0,0.0,11266.666666666668,579090.0,454800.0,124290,0.05,0.3
182,7,4,175,7,1,1,4,0,0,0,375.5555555555556,2575.5555555555557,11000,0,0,11000.0,-254444.99999999994,0.0,0.0,0.0,11266.666666666668,589890.0,465600.0,124290,0.05,0.3
183,7,4,177,7,1,1,4,0,520,21450,375.5555555555556,23545.555555555555,6000,0,39520,39059.0,-215385.99999999994,6461.0,0.0,0.0,11266.666666666668,615040.0,473200.0,141840,0.05,0.3
184,7,1,178,7,1,1,4,0,0,0,375.5555555555556,575.5555555555557,1000,0,0,1000.0,-214385.99999999994,0.0,0.0,0.0,11266.666666666668,619040.0,477200.0,141840,0.05,0.3
185,7,2,178,4,1,1,4,0,0,0,375.5555555555556,375.5555555555556,0,0,0,0.0,-214385.99999999994,0.0,0.0,0.0,11266.666666666668,619440.0,477600.0,141840,0.05,0.3
186,7,2,178,4,1,1,4,0,0,0,375.5555555555556,375.5555555555556,0,0,0,-124529.26666666666,-338915.2666666666,124529.26666666666,30000.0,31529.26666666667,11266.666666666668,619440.0,477600.0,141840,0.05,0.3
187,7,1,179,2,1,1,4,0,0,0,375.5555555555556,575.5555555555557,1000,0,0,1000.0,-337915.2666666666,0.0,0.0,0.0,11266.666666666668,619440.0,477600.0,141840,0.05,0.3
188,7,2,181,3,1,1,4,0,1040,0,375.5555555555556,2615.5555555555557,6000,0,1040,6988.0,-330927.2666666666,52.0,0.0,0.0,11266.666666666668,619840.0,478000.0,141840,0.05,0.3
189,7,4,184,5,1,1,4,0,800,16500,375.5555555555556,19075.555555555555,7000,0,30800,32810.0,-298117.2666666666,4990.0,0.0,0.0,11266.666666666668,637340.0,482000.0,155340,0.05,0.3
190,7,3,186,8,1,1,4,0,1040,0,375.5555555555556,2615.5555555555557,6000,0,1040,6988.0,-291129.2666666666,52.0,0.0,0.0,11266.666666666668,641740.0,486400.0,155340,0.05,0.3
191,7,5,191,7,1,1,4,0,0,0,375.5555555555556,5375.555555555556,25000,0,0,25000.0,-266129.2666666666,0.0,0.0,0.0,11266.666666666668,645740.0,490400.0,155340,0.05,0.3
192,7,3,193,7,1,1,4,0,0,0,375.5555555555556,775.5555555555557,2000,0,0,2000.0,-264129.2666666666,0.0,0.0,0.0,11266.666666666668,663740.0,508400.0,155340,0.05,0.3
193,7,2,193,5,1,1,4,0,0,0,375.5555555555556,375.5555555555556,0,0,0,0.0,-264129.2666666666,0.0,0.0,0.0,11266.666666666668,664540.0,509200.0,155340,0.05,0.3
194,7,2,195,4,1,1,4,0,0,0,375.5555555555556,1575.5555555555557,6000,0,0,6000.0,-258129.2666666666,0.0,0.0,0.0,11266.666666666668,664540.0,509200.0,155340,0.05,0.3
195,7,3,197,7,1,1,4,0,1320,0,375.5555555555556,3695.5555555555557,10000,0,1320,11254.0,-246875.2666666666,66.0,0.0,0.0,11266.666666666668,668540.0,513200.0,155340,0.05,0.3
196,7,1,198,3,1,1,4,0,0,0,375.5555555555556,575.5555555555557,1000,0,0,1000.0,-245875.2666666666,0.0,0.0,0.0,11266.666666666668,675740.0,520400.0,155340,0.05,0.3
197,7,3,201,7,1,1,4,0,520,5005,375.5555555555556,8100.555555555556,11000,0,9620,19092.5,-226782.7666666666,1527.5,0.0,0.0,11266.666666666668,680235.0,520800.0,159435,0.05,0.3
198,7,2,203,3,1,1,4,0,0,0,375.5555555555556,1575.5555555555557,6000,0,0,6000.0,-220782.7666666666,0.0,0.0,0.0,11266.666666666668,687835.0,528400.0,159435,0.05,0.3
199,7,3,205,7,1,1,4,0,0,0,375.5555555555556,1575.5555555555557,6000,0,0,6000.0,-214782.7666666666,0.0,0.0,0.0,11266.666666666668,691835.0,532400.0,159435,0.05,0.3
200,7,4,207,7,1,1,4,0,0,15730,375.5555555555556,18105.555555555555,10000,0,28600,33881.0,-180901.7666666666,4719.0,0.0,0.0,11266.666666666668,708705.0,536400.0,172305,0.05,0.3
201,7,3,209,5,1,1,4,0,0,0,375.5555555555556,2375.5555555555557,10000,0,0,10000.0,-170901.7666666666,0.0,0.0,0.0,11266.666666666668,715905.0,543600.0,172305,0.05,0.3
202,7,4,211,9,1,1,4,0,0,0,375.5555555555556,2375.5555555555557,10000,0,0,10000.0,-160901.7666666666,0.0,0.0,0.0,11266.666666666668,723105.0,550800.0,172305,0.05,0.3
203,7,3,214,8,1,1,4,0,0,0,375.5555555555556,2575.5555555555557,11000,0,0,11000.0,-149901.7666666666,0.0,0.0,0.0,11266.666666666668,730305.0,558000.0,172305,0.05,0.3
204,7,5,217,7,1,1,4,0,1600,0,375.5555555555556,4975.555555555556,15000,0,1600,16520.0,-133381.7666666666,80.0,0.0,0.0,11266.666666666668,737905.0,565600.0,172305,0.05,0.3
205,7,1,217,5,1,1,4,0,0,0,375.5555555555556,375.5555555555556,0,0,0,0.0,-133381.7666666666,0.0,0.0,0.0,11266.666666666668,748705.0,576400.0,172305,0.05,0.3
206,7,2,219,5,1,1,4,0,520,0,375.5555555555556,2895.5555555555557,10000,0,520,10494.0,-122887.7666666666,26.0,0.0,0.0,11266.666666666668,748705.0,576400.0,172305,0.05,0.3
207,7,3,221,4,1,1,4,0,800,0,375.5555555555556,2375.5555555555557,6000,0,800,6760.0,-116127.7666666666,40.0,0.0,0.0,11266.666666666668,755905.0,583600.0,172305,0.05,0.3
208,7,3,224,5,1,1,4,0,0,0,375.5555555555556,2575.5555555555557,11000,0,0,11000.0,-105127.7666666666,0.0,0.0,0.0,11266.666666666668,759905.0,587600.0,172305,0.05,0.3
209,7,4,225,5,1,1,4,0,0,0,375.5555555555556,1375.5555555555557,5000,0,0,5000.0,-100127.7666666666,0.0,0.0,0.0,11266.666666666668,767505.0,595200.0,172305,0.05,0.3
210,7,1,225,7,1,1,4,0,520,0,375.5555555555556,895.5555555555557,0,0,520,494.0,-99633.7666666666,26.0,0.0,0.0,11266.666666666668,756105.0,583800.0,172305,0.05,0.3
211,8,3,226,6,1,1,4,0,1320,0,500.0,2020.0,1000,0,1320,2254.0,-97379.7666666666,66.0,0.0,0.0,15000.0,756105.0,583800.0,172305,0.05,0.3
212,8,5,230,8,1,1,4,0,800,0,500.0,5300.0,20000,0,800,20760.0,-76619.7666666666,40.0,0.0,0.0,15000.0,756438.3333333333,584133.3333333333,172305,0.05,0.3
213,8,3,232,9,1,1,4,0,520,0,500.0,2220.0,6000,0,520,6494.0,-70125.7666666666,26.0,0.0,0.0,15000.0,770571.6666666667,598266.6666666667,172305,0.05,0.3
214,8,4,235,7,1,1,4,0,0,0,500.0,2700.0,11000,0,0,11000.0,-59125.766666666605,0.0,0.0,0.0,15000.0,774438.3333333333,602133.3333333333,172305,0.05,0.3
215,8,2,237,2,1,1,4,0,0,0,500.0,900.0,2000,0,0,2000.0,-57125.766666666605,0.0,0.0,0.0,15000.0,781838.3333333334,609533.3333333334,172305,0.05,0.3
216,8,3,239,4,1,1,4,0,0,0,500.0,1700.0,6000,0,0,6000.0,-51125.766666666605,0.0,0.0,0.0,15000.0,782505.0,610200.0,172305,0.05,0.3
217,8,2,241,7,1,1,4,0,800,0,500.0,2500.0,6000,0,800,-119049.8,-170175.5666666666,125849.8,30000.0,32809.8,15000.0,786371.6666666666,614066.6666666666,172305,0.05,0.3
218,8,2,242,7,1,1,4,0,0,0,500.0,700.0,1000,0,0,1000.0,-169175.5666666666,0.0,0.0,0.0,15000.0,790238.3333333333,617933.3333333333,172305,0.05,0.3
219,8,2,242,5,1,1,4,0,1320,0,500.0,1820.0,0,0,1320,1254.0,-167921.5666666666,66.0,0.0,0.0,15000.0,790571.6666666667,618266.6666666667,172305,0.05,0.3
220,8,1,243,7,1,1,4,0,0,0,500.0,1500.0,5000,0,0,5000.0,-162921.5666666666,0.0,0.0,0.0,15000.0,790571.6666666667,618266.6666666667,172305,0.05,0.3
221,8,2,245,5,1,1,4,0,0,0,500.0,900.0,2000,0,0,2000.0,-160921.5666666666,0.0,0.0,0.0,15000.0,794105.0,621800.0,172305,0.05,0.3
222,8,2,246,4,1,1,4,0,0,0,500.0,1500.0,5000,0,0,5000.0,-155921.5666666666,0.0,0.0,0.0,15000.0,794771.6666666667,622466.6666666667,172305,0.05,0.3
223,8,3,247,13,1,1,4,0,0,10725,500.0,12225.0,5000,0,19500,21282.5,-134639.0666666666,3217.5,0.0,0.0,15000.0,807080.0,626000.0,181080,0.05,0.3
224,8,2,247,3,1,1,4,0,800,0,500.0,1300.0,0,0,800,760.0,-133879.0666666666,40.0,0.0,0.0,15000.0,810613.3333333333,629533.3333333333,181080,0.05,0.3
225,8,2,249,5,1,1,4,0,520,0,500.0,3020.0,10000,0,520,10494.0,-123385.0666666666,26.0,0.0,0.0,15000.0,810613.3333333333,629533.3333333333,181080,0.05,0.3
226,8,1,250,3,1,1,4,0,0,0,500.0,1500.0,5000,0,0,5000.0,-118385.0666666666,0.0,0.0,0.0,15000.0,817680.0,636600.0,181080,0.05,0.3
227,8,2,251,11,1,1,4,0,1040,0,500.0,1740.0,1000,0,1040,1988.0,-116397.0666666666,52.0,0.0,0.0,15000.0,821213.3333333333,640133.3333333333,181080,0.05,0.3
228,8,4,254,7,1,1,4,0,0,0,500.0,1900.0,7000,0,0,7000.0,-109397.0666666666,0.0,0.0,0.0,15000.0,821546.6666666667,640466.6666666667,181080,0.05,0.3
229,8,2,255,5,1,1,4,0,800,0,500.0,2300.0,5000,0,800,5760.0,-103637.0666666666,40.0,0.0,0.0,15000.0,825746.6666666667,644666.6666666667,181080,0.05,0.3
230,8,2,256,6,1,1,4,0,520,0,500.0,2020.0,5000,0,520,5494.0,-98143.0666666666,26.0,0.0,0.0,15000.0,829280.0,648200.0,181080,0.05,0.3
231,8,1,256,5,1,1,4,0,0,0,500.0,500.0,0,0,0,0.0,-98143.0666666666,0.0,0.0,0.0,15000.0,832813.3333333333,651733.3333333333,181080,0.05,0.3
232,8,4,259,9,1,1,4,0,520,0,500.0,4020.0,15000,0,520,15494.0,-82649.0666666666,26.0,0.0,0.0,15000.0,832813.3333333333,651733.3333333333,181080,0.05,0.3
233,8,4,260,7,1,1,4,0,0,0,500.0,1500.0,5000,0,0,5000.0,-77649.0666666666,0.0,0.0,0.0,15000.0,843413.3333333333,662333.3333333333,181080,0.05,0.3
234,8,2,261,5,1,1,4,0,0,0,500.0,1500.0,5000,0,0,5000.0,-72649.0666666666,0.0,0.0,0.0,15000.0,846946.6666666667,665866.6666666667,181080,0.05,0.3
235,8,2,262,6,1,1,4,0,800,0,500.0,1500.0,1000,0,800,1760.0,-70889.0666666666,40.0,0.0,0.0,15000.0,850480.0,669400.0,181080,0.05,0.3
236,8,4,265,7,1,1,4,0,800,10725,500.0,14225.0,11000,0,20300,28042.5,-42846.56666666659,3257.5,0.0,0.0,15000.0,859588.3333333333,669733.3333333333,189855,0.05,0.3
237,8,2,266,6,1,1,4,0,0,0,500.0,700.0,1000,0,0,1000.0,-41846.56666666659,0.0,0.0,0.0,15000.0,866988.3333333334,677133.3333333334,189855,0.05,0.3
238,8,2,267,7,1,1,4,0,520,5005,500.0,6225.0,1000,0,9620,9092.5,-32754.066666666593,1527.5,0.0,0.0,15000.0,871416.6666666667,677466.6666666667,193950,0.05,0.3
239,8,1,267,3,1,1,4,0,0,0,500.0,500.0,0,0,0,0.0,-32754.066666666593,0.0,0.0,0.0,15000.0,871750.0,677800.0,193950,0.05,0.3
240,8,3,269,5,1,1,4,0,520,0,500.0,2220.0,6000,0,520,6494.0,-26260.066666666593,26.0,0.0,0.0,15000.0,853950.0,660000.0,193950,0.05,0.3
241,9,3,270,8,1,1,4,0,800,0,597.7777777777778,2397.777777777778,5000,0,800,5760.0,-20500.066666666593,40.0,0.0,0.0,17933.333333333336,857683.3333333333,663733.3333333333,193950,0.05,0.3
242,9,3,272,5,1,1,4,0,0,0,597.7777777777778,997.7777777777778,2000,0,0,2000.0,-18500.066666666593,0.0,0.0,0.0,17933.333333333336,861150.0,667200.0,193950,0.05,0.3
243,9,1,273,10,1,1,4,0,1040,0,597.7777777777778,2637.777777777778,5000,0,1040,5988.0,-12512.066666666593,52.0,0.0,0.0,17933.333333333336,861683.3333333334,667733.3333333334,193950,0.05,0.3
244,9,2,274,7,1,1,4,0,520,0,597.7777777777778,1317.7777777777778,1000,0,520,1494.0,-11018.066666666593,26.0,0.0,0.0,17933.333333333336,865150.0,671200.0,193950,0.05,0.3
245,9,1,274,3,1,1,4,0,520,0,597.7777777777778,1117.7777777777778,0,0,520,494.0,-10524.066666666593,26.0,0.0,0.0,17933.333333333336,865416.6666666667,671466.6666666667,193950,0.05,0.3
246,9,2,274,5,1,1,4,0,0,0,597.7777777777778,597.7777777777778,0,0,0,0.0,-10524.066666666593,0.0,0.0,0.0,17933.333333333336,865416.6666666667,671466.6666666667,193950,0.05,0.3
247,9,1,274,6,1,1,4,0,0,0,597.7777777777778,597.7777777777778,0,0,0,0.0,-10524.066666666593,0.0,0.0,0.0,17933.333333333336,865416.6666666667,671466.6666666667,193950,0.05,0.3
248,9,1,275,5,1,1,4,0,0,0,597.7777777777778,1597.7777777777778,5000,0,0,-117189.26666666666,-127713.33333333326,122189.26666666666,30000.0,29189.26666666667,17933.333333333336,865416.6666666667,671466.6666666667,193950,0.05,0.3
249,9,2,276,5,1,1,4,0,0,0,597.7777777777778,1597.7777777777778,5000,0,0,5000.0,-122713.33333333326,0.0,0.0,0.0,17933.333333333336,868883.3333333333,674933.3333333333,193950,0.05,0.3
250,9,2,278,6,1,1,4,0,800,0,597.7777777777778,3397.777777777778,10000,0,800,10760.0,-111953.33333333326,40.0,0.0,0.0,17933.333333333336,872350.0,678400.0,193950,0.05,0.3
251,9,3,280,5,1,1,4,0,0,0,597.7777777777778,2597.777777777778,10000,0,0,10000.0,-101953.33333333326,0.0,0.0,0.0,17933.333333333336,879283.3333333333,685333.3333333333,193950,0.05,0.3
252,9,2,281,7,1,1,4,0,0,0,597.7777777777778,797.7777777777778,1000,0,0,1000.0,-100953.33333333326,0.0,0.0,0.0,17933.333333333336,886216.6666666667,692266.6666666667,193950,0.05,0.3
253,9,3,283,12,1,1,4,0,520,10725,597.7777777777778,13842.777777777777,10000,0,20020,26776.5,-74176.83333333326,3243.5,0.0,0.0,17933.333333333336,895258.3333333334,692533.3333333334,202725,0.05,0.3
254,9,4,286,8,1,1,4,0,520,0,597.7777777777778,3317.777777777778,11000,0,520,11494.0,-62682.833333333256,26.0,0.0,0.0,17933.333333333336,902191.6666666666,699466.6666666666,202725,0.05,0.3
255,9,3,288,7,1,1,4,0,0,0,597.7777777777778,1797.7777777777778,6000,0,0,6000.0,-56682.833333333256,0.0,0.0,0.0,17933.333333333336,909391.6666666666,706666.6666666666,202725,0.05,0.3
256,9,3,289,7,1,1,4,0,1320,0,597.7777777777778,2917.777777777778,5000,0,1320,6254.0,-50428.833333333256,66.0,0.0,0.0,17933.333333333336,913125.0,710400.0,202725,0.05,0.3
257,9,2,290,8,1,1,4,0,520,0,597.7777777777778,2117.777777777778,5000,0,520,5494.0,-44934.833333333256,26.0,0.0,0.0,17933.333333333336,916591.6666666667,713866.6666666667,202725,0.05,0.3
258,9,2,292,7,1,1,4,0,800,0,597.7777777777778,3397.777777777778,10000,0,800,10760.0,-34174.833333333256,40.0,0.0,0.0,17933.333333333336,920058.3333333333,717333.3333333333,202725,0.05,0.3
259,9,4,295,5,1,1,4,0,1320,16500,597.7777777777778,21417.777777777777,15000,0,31320,41304.0,7129.166666666744,5016.0,0.0,0.0,17933.333333333336,940491.6666666667,724266.6666666667,216225,0.05,0.3
260,9,3,296,10,1,1,4,0,520,0,597.7777777777778,2117.777777777778,5000,0,520,5494.0,12623.166666666744,26.0,0.0,0.0,17933.333333333336,950891.6666666667,734666.6666666667,216225,0.05,0.3
261,9,4,300,7,1,1,4,0,520,0,597.7777777777778,5117.777777777777,20000,0,520,20494.0,33117.166666666744,26.0,0.0,0.0,17933.333333333336,954358.3333333333,738133.3333333333,216225,0.05,0.3
262,9,4,302,5,1,1,4,0,0,10725,597.7777777777778,13322.777777777777,10000,0,19500,26282.5,59399.666666666744,3217.5,0.0,0.0,17933.333333333336,977000.0,752000.0,225000,0.05,0.3
263,9,3,304,8,1,1,4,0,0,0,597.7777777777778,1797.7777777777778,6000,0,0,6000.0,65399.666666666744,0.0,0.0,0.0,17933.333333333336,983933.3333333333,758933.3333333333,225000,0.05,0.3
264,9,3,307,7,1,1,4,0,0,0,597.7777777777778,2797.777777777778,11000,0,0,11000.0,76399.66666666674,0.0,0.0,0.0,17933.333333333336,987666.6666666666,762666.6666666666,225000,0.05,0.3
265,9,4,309,8,1,1,4,0,520,0,597.7777777777778,2317.777777777778,6000,0,520,6494.0,82893.66666666674,26.0,0.0,0.0,17933.333333333336,994866.6666666666,769866.6666666666,225000,0.05,0.3
266,9,1,310,12,1,1,4,0,1320,0,597.7777777777778,2917.777777777778,5000,0,1320,6254.0,89147.66666666674,66.0,0.0,0.0,17933.333333333336,998600.0,773600.0,225000,0.05,0.3
267,9,2,311,5,1,1,4,0,800,0,597.7777777777778,1597.7777777777778,1000,0,800,1760.0,90907.66666666674,40.0,0.0,0.0,17933.333333333336,1002066.6666666667,777066.6666666667,225000,0.05,0.3
268,9,2,312,9,1,1,4,0,520,0,597.7777777777778,2117.777777777778,5000,0,520,5494.0,96401.66666666674,26.0,0.0,0.0,17933.333333333336,1002333.3333333334,777333.3333333334,225000,0.05,0.3
269,9,1,313,8,1,1,4,0,800,0,597.7777777777778,2397.777777777778,5000,0,800,5760.0,102161.66666666674,40.0,0.0,0.0,17933.333333333336,1005800.0,780800.0,225000,0.05,0.3
270,9,2,315,12,1,1,4,0,1040,0,597.7777777777778,3637.777777777778,10000,0,1040,10988.0,113149.66666666674,52.0,0.0,0.0,17933.333333333336,988400.0,763400.0,225000,0.05,0.3
271,10,2,317,5,1,1,4,0,800,0,700.0,3500.0,10000,0,800,10760.0,123909.66666666674,40.0,0.0,0.0,21000.0,995200.0,770200.0,225000,0.05,0.3
272,10,4,319,6,1,1,4,0,520,0,700.0,2420.0,6000,0,520,6494.0,130403.66666666674,26.0,0.0,0.0,21000.0,1002000.0,777000.0,225000,0.05,0.3
273,10,4,322,8,1,1,4,0,0,10725,700.0,14425.0,15000,0,19500,31282.5,161686.16666666674,3217.5,0.0,0.0,21000.0,1014375.0,780600.0,233775,0.05,0.3
